timestamp,line,corner_hi,corner_low,game_starting_time,minutes
2020-02-12 18:53:31,11.5,1.89,1.81,2020-02-12 18:00:00,00:53:31
2020-02-12 18:53:31,12.5,2.50,1.46,2020-02-12 18:00:00,00:53:31
2020-02-12 18:53:41,11.5,1.89,1.81,2020-02-12 18:00:00,00:53:41
2020-02-12 18:53:41,12.5,2.50,1.46,2020-02-12 18:00:00,00:53:41
2020-02-12 18:53:51,11.5,1.89,1.81,2020-02-12 18:00:00,00:53:51
2020-02-12 18:53:51,12.5,2.50,1.46,2020-02-12 18:00:00,00:53:51
2020-02-12 18:54:01,11.5,1.89,1.81,2020-02-12 18:00:00,00:54:01
2020-02-12 18:54:01,12.5,2.50,1.46,2020-02-12 18:00:00,00:54:01
2020-02-12 18:54:11,11.5,1.89,1.81,2020-02-12 18:00:00,00:54:11
2020-02-12 18:54:11,12.5,2.50,1.46,2020-02-12 18:00:00,00:54:11
2020-02-12 18:54:21,11.5,1.89,1.81,2020-02-12 18:00:00,00:54:21
2020-02-12 18:54:21,12.5,2.50,1.46,2020-02-12 18:00:00,00:54:21
2020-02-12 18:54:31,11.5,1.89,1.81,2020-02-12 18:00:00,00:54:31
2020-02-12 18:54:31,12.5,2.50,1.46,2020-02-12 18:00:00,00:54:31
2020-02-12 18:54:41,11.5,1.89,1.81,2020-02-12 18:00:00,00:54:41
2020-02-12 18:54:41,12.5,2.50,1.46,2020-02-12 18:00:00,00:54:41
2020-02-12 18:54:51,11.5,1.89,1.81,2020-02-12 18:00:00,00:54:51
2020-02-12 18:54:51,12.5,2.50,1.46,2020-02-12 18:00:00,00:54:51
2020-02-12 18:55:01,11.5,1.89,1.81,2020-02-12 18:00:00,00:55:01
2020-02-12 18:55:01,12.5,2.50,1.46,2020-02-12 18:00:00,00:55:01
2020-02-12 18:55:11,11.5,1.89,1.81,2020-02-12 18:00:00,00:55:11
2020-02-12 18:55:11,12.5,2.50,1.46,2020-02-12 18:00:00,00:55:11
2020-02-12 18:55:21,11.5,1.89,1.81,2020-02-12 18:00:00,00:55:21
2020-02-12 18:55:21,12.5,2.50,1.46,2020-02-12 18:00:00,00:55:21
2020-02-12 18:55:31,11.5,1.89,1.81,2020-02-12 18:00:00,00:55:31
2020-02-12 18:55:31,12.5,2.50,1.46,2020-02-12 18:00:00,00:55:31
2020-02-12 18:55:41,11.5,1.89,1.81,2020-02-12 18:00:00,00:55:41
2020-02-12 18:55:41,12.5,2.50,1.46,2020-02-12 18:00:00,00:55:41
2020-02-12 18:55:51,11.5,1.89,1.81,2020-02-12 18:00:00,00:55:51
2020-02-12 18:55:51,12.5,2.50,1.46,2020-02-12 18:00:00,00:55:51
2020-02-12 18:56:01,11.5,1.89,1.81,2020-02-12 18:00:00,00:56:01
2020-02-12 18:56:01,12.5,2.50,1.46,2020-02-12 18:00:00,00:56:01
2020-02-12 18:56:11,11.5,1.89,1.81,2020-02-12 18:00:00,00:56:11
2020-02-12 18:56:11,12.5,2.50,1.46,2020-02-12 18:00:00,00:56:11
2020-02-12 18:56:21,11.5,1.89,1.81,2020-02-12 18:00:00,00:56:21
2020-02-12 18:56:21,12.5,2.50,1.46,2020-02-12 18:00:00,00:56:21
2020-02-12 18:56:31,11.5,1.89,1.81,2020-02-12 18:00:00,00:56:31
2020-02-12 18:56:31,12.5,2.50,1.46,2020-02-12 18:00:00,00:56:31
2020-02-12 18:56:41,11.5,1.89,1.81,2020-02-12 18:00:00,00:56:41
2020-02-12 18:56:41,12.5,2.50,1.46,2020-02-12 18:00:00,00:56:41
2020-02-12 18:56:51,11.5,1.89,1.81,2020-02-12 18:00:00,00:56:51
2020-02-12 18:56:51,12.5,2.50,1.46,2020-02-12 18:00:00,00:56:51
2020-02-12 18:57:01,11.5,1.89,1.81,2020-02-12 18:00:00,00:57:01
2020-02-12 18:57:01,12.5,2.50,1.46,2020-02-12 18:00:00,00:57:01
2020-02-12 18:57:11,11.5,1.89,1.81,2020-02-12 18:00:00,00:57:11
2020-02-12 18:57:11,12.5,2.50,1.46,2020-02-12 18:00:00,00:57:11
2020-02-12 18:57:21,11.5,1.89,1.81,2020-02-12 18:00:00,00:57:21
